id,address,display_address,gAddress,geo_accuracy,street_address,house_num,street,city_id,state_id,zipcode,country_id,apt_num,bldg_id,is_rental,is_no_fee,is_furnished,is_commercial,listing_type,is_available,list_on_web,is_approved,available_on,status,headline,slug,description,pets,currency_id,rent,security_deposit,min_lease_term,max_lease_term,price,common_charges,real_estate_tax,taxes,maintenance,financing_allowed,show_price,commission,assessment,assessment_amount,assessment_date,assessment_expiration_date,assessment_pay_period,is_new_development,max_price,min_unit_area,max_unit_area,max_num_bedrooms,area_units,area,num_rooms,num_bedrooms,num_bathrooms,floor,lot_size_units,lot_size,exterior_sf,block,tax_lot,zoning,ownership_id,property_type_id,type_other,cross_street,neighborhood_id,region_id,show_house_num,show_apt_num,show_street,show_building_name,marketing_group_id,office_id,external_url,source,broker_id,comments,extra,listed_on,listed_by_agent_id,created_on,modified_on,created_by_agent_id,last_mod_by_agent_id,sort_score,last_scored,extra_keywords,meta_description,geo,rental_period,rental_registration,market_stage,x,y,xy
753114,"225 W 17th St, New York, NY 10011, USA",225 W 17th St,"225 W 17th St, New York, NY 10011, USA",8.0,225 West 17th Street,225,West 17th Street,1.0,43.0,10011.0,231.0,5B,,0,0,0,0,2,1,1,1,,2,Chelsea's Brand New Addition - 225 West 17th Street,2-br-apartment-chelsea-manhattan-ny,"<div>
<p>**OCCUPANCY EXPECTED FOR 2018**</p>
<p>**SHOWINGS VIA SALES GALLERY &amp; MODEL**</p>
<p>An impeccable condo situated in one of Manhattan’s hottest neighborhoods, this gorgeous 2-bedroom, 2.5-bathroom home blends an open plan layout with a selection of warm, textured finishes. Features of this 1,490 sq. ft. home include 70 sq. ft. outdoor space, expansive floor-to-ceiling windows, high ceilings, wide-plank distressed oak flooring, an in-home Whirlpool washer/dryer, and a pair of private bedroom balconies.</p>
<p>Past an entry foyer and a conveniently-placed powder room the home flows into a massive open-concept living room, dining room, and kitchen. The kitchen is equipped with custom white oak cabinetry, engineered quartz countertops and backsplash, a huge eat-in island, and a suite of high-end appliances from Sub Zero, Wolf, and Miele.</p>
<p>The master bedroom lies just off the living room and boasts a pair of spacious closets and a five-piece en-suite with a gray limestone double trough sink, gray limestone floors, White Persian honed marble walls, a walk-in glass-enclosed shower, and a separate soaking tub. The second bedrooms sits on the opposite side of the living room and has a pair of large closets and a full en-suite bathroom. Both bedrooms come with charming north-facing balconies.<br />
<br />
225 West 17th is an exclusive collection of 14 apartments that exemplifies modern luxury through a lens of elegance and sophistication. The building is located in Chelsea, one of the city’s most culturally rich neighborhoods and one that is home to some of the city's most sought-after real estate. Chelsea is bounded by 14th Street to the south and 34th Street to the north, and stretches east to west from 6th Avenue to the Hudson River. It has easy access to the West Village, the Meatpacking District, and Hell’s Kitchen, and is marked by stunning art-deco architecture, exquisite dining, boutique shopping, and an abundance of recreation and park space.</p>
</div>",1.0,1,,,,,2900000.0,916.0,1852.0,,,90.0,1,,0,,,,,0,,,,,1,1490.0,,2.0,2.5,,1,,,,,,15.0,19.0,,,8.0,1,1,1,1,1,,14,,0,,,,2017-09-01 18:20:02.876878+00,,2017-09-01 18:20:05.196471+00,2018-03-04 13:07:03.296682+00,1391.0,769.0,1605.3555513678302,2018-07-17 12:23:12.759608+00,,,0101000020E610000060FFBFFBF47F52C025214729D75E4440,0,,3,-73.99932760000002,40.74094119999999,-3014.8022545911367
846822,"167 E 61st St, New York, NY 10065, USA",167 E 61st St,"167 E 61st St, New York, NY 10065, USA",8.0,167 East 61st Street,167,East 61st Street,1.0,43.0,10065.0,231.0,19D,,0,0,0,0,2,1,1,1,,1,"Stunning, Gut Renovated 3 bedroom/Convertible 4, 4.5 Bathroom Duplex",35-br-duplex-upper-east-side-manhattan-ny,"<div>
<p>Boasting sophisticated finishes and gorgeous city views, this impeccable 3-bedroom/Convertible 4, 4.5-bathoom duplex apartment is a modern expression of urban luxury. Features of the home include beautiful NEW wide plank walnut floors, motorized drapes and shades, a spacious laundry room, a fireplace, and a trio of private terraces with commanding views of the surrounding skyline. There is also an in-wall speaker system throughout the home. </p>
<p>The upper level of the home contains three of the home’s four bedrooms as well as a bright, open-concept living room, dining room, and kitchen. The dining room features a pair of bars and a contemporary gas fireplace while the living room opens onto wrap-around terrace that faces north and east. The custom kitchen, designed by Downsview, is equipped with Calacatta marble countertops and backsplash, an eat-in island, a pantry, a farmhouse sink, and a suite of high-end stainless steel appliances including a Sub-Zero refrigerator and a Wolf range. Each of the bedrooms on the upper level contain immaculate ensuite bathrooms. Two of the three bedrooms have private closet space while the third has its own wrap-around terrace that faces north and west.  </p>
<p>The master suite occupies the entirety of the lower level. It consists of a large sitting room, a dressing room, an abundance of closet space, a wrap-around terrace, and a spa-like master bathroom with marble walls and floors, a custom chandelier, a walk-in steam shower, dual-vanity sinks, and a separate soaking tub.</p>
<p>Trump Plaza is a 39-story building in the Upper East Side. Amenities include 24-hour doorman, a luxurious lobby, a concierge, a fitness center, a playroom, a private community garden, a garage, and storage space. Pets and pieds-a-terre are allowed. It is surrounded by a number of restaurants, cafes, shops, and grocery stores. Nearby subway lines include the 4, 5, 6, N, Q, R, and W. 2% flip tax paid by Buyer.</p>
</div>",1.0,1,,,,,5400000.0,,,,6646.0,80.0,1,,0,,,,,0,,,,,1,3250.0,7.0,3.5,4.5,19,1,,,,,,3.0,30.0,,Lexington & 3rd,2.0,1,1,1,1,0,,14,,0,,,,2018-05-04 20:23:40.165401+00,1288.0,2018-05-04 20:23:40.389624+00,2018-05-04 20:35:17.38924+00,1288.0,1288.0,1823.4823392195399,2018-07-17 22:16:08.092901+00,,,0101000020E610000094EF1989D07D52C071F893E7B0614440,0,,2,-73.96585299999998,40.76321120000001,-3015.0856874271535
512158,"456 West 19th Street, New York, NY 10011 USA",456 West 19th Street,"456 W 19th St, New York, NY 10011, USA",8.0,456 West 19th Street,456,West 19th Street,1.0,43.0,10011.0,231.0,4/5B,10439.0,1,0,0,0,2,1,1,1,2016-06-01,1,Stunning West Chelsea Duplex Loft- Available Now,west-19th-street-1-br-apartment-chelsea-manhattan,"<div>
<p>Move in ASAP! When walking into this stunning lofted duplex, you will be taken aback by the 20-foot, double high windows that complement the spacious, airy living/dining room and open kitchen. The apartment is also environmentally concious with features like responsibly harvested, 10” wide, white oak plank floors and energy efficient UV blocking glass to maintain a comfortable temperature throughout.</p>
<p>The custom kitchen is outfitted with painted Baltic birch kitchen cabinetry by Descience, it is FSC certified, and thoughtfully planned with a large pantry, featuring an appliance garage and integrated recycling bins.  The kitchen employs elegant minimalism with white corian countertops and backsplash, including integral sink, Vola fixtures by Arne Jacobsen, and appliances by Sub Zero and Miele. The functionality of the kitchen is heightened with an Insinkerator garbage disposal, a water filtration system, and an under counter wine cooler.</p>
<p>The full-size staircase leads up to the bedroom, which enjoys the same floor-to-ceiling window exposure as the downstairs living room. The bedroom features expansive Poliform closets that were carefully customized for this apartment.  The master bath is replete with Calacatta gold marble, a steam shower, and Vola fixtures.</p>
<p>This apartment includes a Miele washer and dryer.  There is also bike storage available in the basement. Building amenities include 24hr doorman, architecturally designed common garden.</p>
</div>",1.0,1,7950.0,,12.0,24.0,,,,,,100.0,1,,0,,,,,0,,,,,1,1129.0,3.0,1.0,2.0,4,1,,,,,,15.0,19.0,,Ninth Avenue,8.0,1,1,1,1,1,,14,,0,,,,2015-09-08 17:45:13.29472+00,1628.0,2015-09-08 17:45:13.622717+00,2018-07-11 20:37:50.424388+00,1628.0,1628.0,1976.24973794593,2018-07-15 21:49:16.419447+00,,,0101000020E6100000010000C0548052C000000000545F4440,0,,2,-74.0051727294922,40.7447509765625,-3015.3223338406538
903521,220 Riverside Blvd New York New York 10023 UNITED STATES,220 Riverside Blvd,"220 Riverside Blvd, New York, NY 10069, USA",8.0,220 Riverside Blvd,220,Riverside Blvd,1.0,43.0,10023.0,231.0,5D,6652.0,1,0,0,0,2,1,1,1,,1,Bright and spacious one bedroom available now!,1-br-condo-riverside-blvd-upper-west-side-manhattan-ny,"<p>220 Riverside Boulevard, one of the Upper West Side's most prestigious luxury buildings. Residence 5D features bright garden views, beautiful cherry herringbone wood floors, upscale kitchen with granite counters/floors and Kitchen-aide stainless appliances. Great closet space, marble bath and washer/dryer. Full service building with 24 hour doormen, concierge, incredible health club and indoor pool, spa, children's play room, billiard room and outdoor English garden</p>",1.0,1,3500.0,3500.0,12.0,24.0,,,,,,100.0,1,,0,,,,,0,,,,,1,,3.0,1.0,1.0,5,1,773.0,,,,,15.0,36.0,,,3.0,1,1,1,1,1,,1,,0,,,,2018-07-11 17:58:19.988845+00,2568.0,2018-07-11 17:58:23.412895+00,2018-07-11 18:09:16.272541+00,2568.0,2568.0,2415.1680633224696,2018-07-17 15:44:20.840504+00,,,0101000020E610000014CC9882357F52C05E0F26C5C7634440,0,,2,-73.987641,40.779534,-3017.1815217392937
798356,"721 3rd Ave, New York, NY 10017, USA",721 3rd Ave,"721 3rd Ave, New York, NY 10017, USA",8.0,721 3rd Avenue,721,3rd Avenue,1.0,43.0,10017.0,231.0,,,1,0,0,1,2,1,1,1,,1,721 THIRD AVENUE - TRIPLE NET LEASE,retail-midtown-east-manhattan-ny,"<div>
<p><strong>Nest Seekers International has been retained on an exclusive basis to arrange the rental of 721 Third Avenue building in Turtle Bay - TRIPLE NET LEASE. </strong></p>
<p>721 3rd Avenue superiorly benefits from having double exposures towards 3rd Avenue and specifically over 40 feet of southern frontage (ideal for advertisement) directly in the eye of oncoming automotive traffic that goes north. Set over 4 stories with more than 3,500 square feet with additional basement storage, this triple net lease will capture not only the current existing one quarter of a million jobs within the area but also the increase in population and traffic due to the absorption of the new residential and commercial developments.</p>
<p><strong>Building Details: </strong>                                                                                                                                                   </p>
<p>Building class: Predominant Retail with Other Uses (K4)<br />
Building sqft: 3,600<br />
Building dimensions: 20 ft x 45 ft<br />
Year Built: 1910; Stories: 4; Tax class: 4; zoning: C5-3, MID                                                                                                     </p>
<p><strong>Building Use:</strong></p>
<p>Residential sqft: 900<br />
Commercial units: 2<br />
Office sqft: 900<br />
Retail sqft: 1,800</p>
<p><strong>Building FAR:</strong></p>
<p>Residential FAR: 10<br />
Commercial FAR: 15<br />
Facility FAR: 15<br />
FAR as built: 4.00<br />
Allowed usable floor area: 13,500<br />
Usable floor area as built: 3,600<br />
Unused FAR: 9,900 </p>
<p>Neighborhood Highlights:</p>
<p>721 3rd Avenue is ideally situated on the northeast corner of 3rd Avenue and 45th Street in Midtown East on 3rd Avenue which acts as the gateway that connects Midtown East by northern traffic flow to the Upper East Side, Long Island and Long Island City/Queens via Midtown Tunnel and Queensboro Bridge, FDR Highway and downtown Manhattan.<br />
As one of the most important commercial office centers in New York City with over 70 million square feet of office space, it serves as the center point that is equidistant to its densely business and commercial counterpart in Midtown, the residential alcoves of Sutton Place and Turtle Bay and the headquarters of the United Nations.<br />
Residents within a 5-block radius in all directions include, to name a few, the world-renowned Chrysler Building, MetLife Building, United Nations Headquarters, JP Morgan Chase Headquarters, Grand Central Terminal, W New York Hotel, Hilton Hotels and Turtle Bay and Sutton Place residential areas. In proximity within the past two years, there has been 6+ new commercial and residential high-rise developments as well as an area rezoning that will allow for new construction of approximately 6.5 million square feet of office space.<br />
721 3rd Avenue has a convenience and walking score of 9.2/10 as it benefits from both easy access to and from its location.<br />
Within walking distance lies Grand Central Terminal which has the most railroad platforms in the entire world, the 4/5/6/7 subway lines that connect Midtown East to Midtown West, downtown and Queens, and the Financial District to the Upper East Side. In addition, the E/M subway lines connect Midtown East to Midtown West with additional services to the Financial District throughout the entire West Side and center of Manhattan as both subway lines travel downtown and to Brooklyn.</p>
</div>",5.0,1,50000.0,,,,,,,,,100.0,1,,0,,,,,0,,,,,1,3600.0,,,,,1,900.0,,1319.0,0001,"C5-3, MID",10.0,51.0,,,4.0,1,1,0,1,1,,8,,0,,Predominant Retail with Other Uses (K4),,2018-02-07 18:01:05.923808+00,2556.0,2018-02-07 18:01:06.707174+00,2018-02-28 19:42:47.441822+00,2556.0,2556.0,1719.8544149814902,2018-07-18 03:35:06.832651+00,,,0101000020E61000009063EB19427E52C008EB5AD658604440,0,,2,-73.97278449999999,40.7527111,-3014.5915159910573
800108,"525 West 28th Street, New York, NY 10001 USA",525 W 28th St,"525 W 28th St, New York, NY 10001, USA",8.0,525 West 28th Street,525,West 28th Street,1.0,43.0,10001.0,231.0,666,12394.0,1,0,0,0,2,1,1,0,2018-03-15,1,Massive 1 Bedroom Apartment in West Chelsea with Washer/Dryer in Unit,ava-high-line-1-br-apartment-chelsea-manhattan-ny,"<div>
<p>This is a 6 month sublease with an option to extend for another year at the conclusion of the term.</p>
<p>The AVA puts you right on the High Line, steps away from the high life of art galleries and nightlife. Sit around the fire pit and BBQ with friends in the courtyard or attend social events exclusive to AVA friends. Live eclectic at AVA High Line. </p>
</div>",1.0,1,3950.0,,,,,,,,,100.0,1,,0,,,,,0,,,,,1,,,1.0,1.0,,1,,,,,,5.0,19.0,,Tenth Avenue,8.0,1,1,1,1,1,,3,,0,,,,2018-02-12 18:31:19.7381+00,2664.0,2018-02-12 18:31:19.977066+00,2018-03-27 16:09:24.549372+00,2664.0,2664.0,1726.38176981595,2018-07-17 23:06:50.87827+00,,,0101000020E6100000030000A02A8052C0070000A025604440,0,,1,-74.0026016235352,40.751148223877,-3015.690987713204
846856,"167 E 61st St, New York, NY 10065, USA",167 E 61st St,"167 E 61st St, New York, NY 10065, USA",8.0,167 East 61st Street,167,East 61st Street,1.0,43.0,10065.0,231.0,19E,,1,0,0,0,2,1,1,1,2018-06-30,1,"Stunning, Designer 3 bedroom/Convertible 4, 4.5 Bathroom Duplex",35-br-duplex-upper-east-side-manhattan-ny,"<div>
<p>Boasting sophisticated finishes and gorgeous city views, this impeccable 3-bedroom/Convertible 4, 4.5-bathoom duplex apartment is a modern expression of urban luxury. Features of the home include beautiful NEW wide plank walnut floors, motorized drapes and shades, a spacious laundry room, a fireplace, and a trio of private terraces with commanding views of the surrounding skyline. There is also an in-wall speaker system throughout the home. </p>
<p>The upper level of the home contains three of the home’s four bedrooms as well as a bright, open-concept living room, dining room, and kitchen. The dining room features a pair of bars and a contemporary gas fireplace while the living room opens onto wrap-around terrace that faces north and east. The custom kitchen, designed by Downsview, is equipped with Calacatta marble countertops and backsplash, an eat-in island, a pantry, a farmhouse sink, and a suite of high-end stainless steel appliances including a Sub-Zero refrigerator and a Wolf range. Each of the bedrooms on the upper level contain immaculate ensuite bathrooms. Two of the three bedrooms have private closet space while the third has its own wrap-around terrace that faces north and west. </p>
<p>The master suite occupies the entirety of the lower level. It consists of a large sitting room, a dressing room, an abundance of closet space, a wrap-around terrace, and a spa-like master bathroom with marble walls and floors, a custom chandelier, a walk-in steam shower, dual-vanity sinks, and a separate soaking tub.</p>
<p>Trump Plaza is a 39-story building in the Upper East Side. Amenities include 24-hour doorman, a luxurious lobby, a concierge, a fitness center, a playroom, a private community garden, a garage, and storage space. Pets and pieds-a-terre are allowed. It is surrounded by a number of restaurants, cafes, shops, and grocery stores. Nearby subway lines include the 4, 5, 6, N, Q, R, and W.</p>
<p>Available end of June/July. Board approval required.</p>
</div>",6.0,1,20000.0,,12.0,24.0,,,,,,100.0,1,,0,,,,,0,,,,,1,3250.0,,3.5,4.5,"18, 19",1,,,,,,14.0,30.0,,Lexington and Third Ave,2.0,1,1,1,1,1,,14,,0,,,,2018-05-04 21:05:52.42546+00,1288.0,2018-05-04 21:05:58.532182+00,2018-05-04 21:22:09.458634+00,1288.0,1288.0,1816.7003048468398,2018-07-17 23:06:51.225207+00,,,0101000020E610000094EF1989D07D52C071F893E7B0614440,0,,2,-73.96585299999998,40.76321120000001,-3015.0856874271535
756316,"30 West St, New York, NY 10004, USA","30 West St New York, NY 10004","30 West St, New York, NY 10004, USA",8.0,30 West Street,30,West Street,1.0,43.0,10004.0,231.0,5F,,0,0,0,0,2,1,1,1,,1,Amazing 4 bed/ 4.5 bath in Battery Park City!,4-br-apartment-battery-park-manhattan-ny,"<p>BEST PRICED 4 BED- 4.5 BATH! Stunningly pristine and rarely available corner 4 bed, 4.5 bath luxury home in Millennium Tower Residences. Delight in gorgeous natural light from southern and western exposures.Designed for entertaining, the huge living room, with separate dining area, features floor to ceiling windows with double-exposure.  Brazilian hardwood floors, 9 foot ceilings, electric and blackout shades and abundant closet space throughout this massive one-of-a-kind 2385 SF home. Take in a slice of the Hudson River, iconic architecture and the lush greenery of the neighborhood.<br />
<br />
A partially open chef's kitchen equipped with top of the line finishes including SubZero refrigerator, Viking range, Miele dishwasher and Uline wine cooler along with generous cabinets and counter space. Pietra Bedonia stone counter tops, custom wood cabinetry.Thoughtfully designed open living and dining area with perfect for entertaining. Convenient in-unit washer/dryer and coat closet in wide hallway.<br />
<br />
Master bedroom with an en-suite master bath offers gorgeous views of Battery Park and plentiful storage options from two closets, one of which is a walk-in closet, and a custom built entertainment center with wood cabinetry. Functional second, third and fourth bedrooms all with en suite marble baths and double-door closets. <br />
<br />
The first ""green"" condominium in Manhattan, Millennium Tower Residences has the lowest common charges in BPC and amenities that include a state-of-the-art fitness center, resident lounge, kid's club, bicycle storage as well as the neighborhood restaurants. Close to Whole Foods. Walking distance to all major subway lines, Brookfield Place, Le District, Pier A, Eataly, Fulton Center, Westfield World Trade Center and Saks Fifth Avenue. </p>",1.0,1,,,,,2500000.0,2348.0,3166.0,,,90.0,1,3.0,0,,,,,0,,,,,1,2385.0,6.0,4.0,4.5,5,1,,,16.0,7514,,15.0,19.0,,West and 2nd Pl,103.0,1,1,1,1,1,,14,,0,,,,2017-09-15 14:07:06.178964+00,2394.0,2017-09-15 14:07:08.665059+00,2018-03-14 17:53:39.223673+00,2394.0,2870.0,1602.3032008880896,2018-07-17 23:32:58.498142+00,,,0101000020E6100000F45D00D0178152C0B9BAAD3E685A4440,0,,2,-74.0170784,40.7063063,-3012.961864781514
838786,"400 East 67th Street, New York, NY 10065 USA",400 E 67th St,"400 E 67th St, New York, NY 10065, USA",8.0,400 East 67th Street,400,East 67th Street,1.0,43.0,10065.0,231.0,15C,10028.0,0,0,0,0,2,1,1,0,2018-05-03,1,RARE PRIVATE OUTDOOR TERRACE IN DESIGNER THREE BED CONDO APARTMENT IN AN AMENITY RICH BUILDING!,the-laurel-3-br-apartment-upper-east-side-manhattan-ny,"<div>
<p>Rare opportunity to purchase a stunning sun-filled designer modern corner 3 bedroom 3.5 bathroom Condo apartment with a private outdoor terrace of approx 360 square feet.</p>
<p>This apartment is the only apartment in the Laurel that has a private outdoor terrace other than the Penthouse?</p>
<p>The entire apartment is open and airy and sun flooded with10 foot high ceilings and nearly floor to ceiling glass windows with sky views from the 15th floor.</p>
<p>The entrance to this apartment is graced by a foyer and grand gallery that separates the bedrooms from the living space.</p>
<p>The corner living room expands to the outdoors by opening up to the 360 square foot private outdoor terrace facing east and flooded with sunshine all day.</p>
<p>The pristine modern all white kitchen features Poggenpohl cabinets, and Gaggenau appliances, including a 4-burner Gaggenaeau range with a vented duct system, a steam/convection oven and stovetop, Gaggenaeau dishwasher and microwave, and a  Sub-Zero refrigerator and wine cooler.</p>
<p><br />
The desirable layout of this apartment features a large master bedroom suite on one side maximizing privacy and separated from the other two bedrooms located on the other side of the apartment. The master bedroom is spacious with room for a king size bed plus a couch or desk. The four closets are extensive and include a walk-in-closet.</p>
<p>The master bathroom is graced with marble walls and floors, a double trough sink, a generous soaking bathtub, a double size glass shower, radiant heated marble floors, and two vanities including a TV LCD inside mirror.</p>
<p>The other two bedrooms each have ensuite bathrooms and one of the bedrooms looks out onto the private outdoorterrace with a glass door that provides access.</p>
<p>Other highlights of this beautiful home include a Bosch washer and dryer, oak wood floors, a powder room, and year-round climate control.</p>
<p>The Laurel Condominium offers a twenty-four hour concierge and doorman, and onsite garage. The building is LEED certified and was designed by notable architect Kostas Kondylis and is rich with exceptional amenities. It features a 12,000 square foot Trophy Club with an in-house Triathlon training center and Fitness Center, indoor 50 foot lap pool, sauna, and steam rooms. It also features the Laurel Club which is a double height atrium lounge, screening room, children’s  playroom, game room with a pool table, foosball, toddler craft center, video arcade, computer area, and conference room. The building also offers storage and pets are welcome. There is a 421A tax abatement until 2020.</p>
<p>The Laurel neighborhood offers great shopping and dining, and is close to the new Second Avenue Subway, and the FDR Drive which is a quick means of getting to airports and outside the city and other city neighborhoods.</p>
</div>",1.0,1,,,,,,2192.0,1577.0,,,90.0,1,3.0,0,263.15,,,,0,,,,,1,1773.0,5.0,3.0,3.5,15,1,,,1461.0,45,,15.0,19.0,,1st Avenue,2.0,1,1,1,1,1,,14,,0,,,,2018-04-24 02:33:33.327773+00,2964.0,2018-04-24 02:33:39.727075+00,2018-04-24 22:24:46.740345+00,2964.0,2964.0,1812.2694880937693,2018-07-17 23:49:52.957514+00,,,0101000020E6100000030000A0527D52C0FBFFFFDFD7614440,0,,1,-73.9581680297852,40.7644004821777,-3014.860380494355
751981,"225 W 17th St, New York, NY 10011, USA",225 W 17th St,"225 W 17th St, New York, NY 10011, USA",8.0,225 West 17th Street,225,West 17th Street,1.0,43.0,10011.0,231.0,4A,,0,0,0,0,2,1,1,1,,3,Chelsea's Brand New Addition - 225 West 17th Street,3-br-apartment-chelsea-manhattan-ny,"<div>
<p>**OCCUPANCY EXPECTED FOR 2018**</p>
<p>**SHOWINGS VIA SALES GALLERY &amp; MODEL**</p>
<p>A sublime condo situated in one of Manhattan’s hottest neighborhoods, this gorgeous 3-bedroom plus home office, or convertible 4 bedroom, 2.5-bathroom home blends an open plan layout with a selection of warm, textured finishes. Features of this 1,953 sq. ft. home include expansive floor-to-ceiling windows, high ceilings, wide-plank distressed oak flooring, a home office, and an in-home Whirlpool washer/dryer.</p>
<p>Past an expansive foyer and a conveniently-placed powder room the home flows into a massive open-concept living room, dining room, and kitchen. The kitchen is equipped with custom white oak cabinetry, engineered quartz countertops and backsplash, a huge eat-in island, and a suite of high-end appliances from Sub Zero, Wolf, and Miele.</p>
<p>The master bedroom lies just off the living room and boasts a pair of spacious closets and a five-piece en-suite with a gray limestone double trough sink, gray limestone floors, White Persian honed marble walls, a walk-in glass-enclosed shower, and a separate soaking tub. The remaining bedrooms sit on the opposite side of the living room. Each has private closet space and easy access to the home’s second full bathroom.<br />
<br />
225 West 17th is an exclusive collection of 14 apartments that exemplifies modern luxury through a lens of elegance and sophistication. The building is located in Chelsea, one of the city’s most culturally rich neighborhoods and one that is home to some of the city's most sought-after real estate. Chelsea is bounded by 14th Street to the south and 34th Street to the north, and stretches east to west from 6th Avenue to the Hudson River. It has easy access to the West Village, the Meatpacking District, and Hell’s Kitchen, and is marked by stunning art-deco architecture, exquisite dining, boutique shopping, and an abundance of recreation and park space.</p>
</div>",5.0,1,,,,,3750000.0,1188.0,2432.0,,,90.0,1,,0,,,,,0,,,,,1,1953.0,,3.0,2.5,,1,,,,,,15.0,19.0,,,8.0,1,1,1,1,1,,14,,0,,,,2017-08-28 21:22:33.007024+00,,2017-08-28 21:22:33.308969+00,2018-03-04 13:05:03.593277+00,1391.0,769.0,1608.98526541499,2018-07-17 23:54:39.950134+00,,,0101000020E610000060FFBFFBF47F52C025214729D75E4440,0,,3,-73.99932760000002,40.74094119999999,-3014.8022545911367
882272,"22 Renwick Street, New York, NY 10013 USA",22 Renwick St,"22 Renwick St, New York, NY 10013, USA",8.0,22 Renwick Street,22,Renwick Street,1.0,43.0,10013.0,231.0,Garden,10286.0,0,0,0,0,2,1,1,1,,1,Hudson Square Beach House,renwick-modern-2-br-apartment-tribeca-manhattan-ny,"<div>
<p>The Garden Apartment at 22 Renwick Street offers the stellar opportunity to “live at the beach” on one of New York City’s most exclusive and secluded streets. You’ll be transported the moment you walk in your door to a serene, sensual, city retreat. </p>
<p>Entered off the attended lobby, as soon as you open your front door, you’ll know you’re somewhere special. The first of two lounges in this one of a kind apartment has floor to ceiling windows along Renwick Street, one of only three single block streets in New York, in the heart of coveted Hudson Square. A hedge of 6 foot tall arbor vitae provide a green backdrop for the perfect room to entertain clients or friends, and welcome guests in the more formal of your two living-lounges.  </p>
<p>A powder room for guests and the first of two en-suite bedrooms is nestled in the front wing of the apartment, also featuring floor to ceiling windows along iconic Renwick.</p>
<p>The central gallery welcomes you to the garden wing of this spectacular home. The king size master suite and truly luxurious bathroom offer an urban zen retreat- quiet, peaceful, and with a floor to ceiling window overlooking your private garden. </p>
<p>The great room, or causal lounge is where you’ll watch a game with friends, flop down after a long day at work, host family meals, and spend a weekend never leaving home.    The eat-in chef’s kitchen offers everything you’ll need for grand scale entertaining. A 15 foot long expanse of floor to ceiling glass doors part to create an entirely open panorama onto one of the most beautiful and indulgent gardens on Renwick.</p>
<p>Your 665 square foot private garden is where you’ll live when you want to escape the city- yet never leave home- a true urban beach house. With room to host 50 friends for cocktails, project a movie onto a screen for Hollywood night, or yes- BBQ on your own brand-new stainless steel grill- with dedicated gas line- a true rarity in a private NYC home. Your urban paradise is planted with mature 15 foot tall river birch trees, tropical palms and flowers for the feeling of a garden at a top resort. Comfy all weather sofas and lounge chairs, oversized dining table and chairs, and even a swing chair offer every possible option to live al fresco. You won’t want to leave home. </p>
<p>22 Renwick Street is a discreet boutique 17 unit, 12 story condominium created by  Philip Johnson Alan Ritchie Architects with such prized amenities as an attended lobby from 8 am to 12 midnight, private storage, bike room, recreation room and private outdoor space for residents proudly positioned on one of the secret streets of the city. Moments from Soho, TriBeCa, the West Village and the Hudson Promenade, there is no better location Downtown. Co-exclusive.</p>
</div>",1.0,1,,,,,2595000.0,2020.0,1914.0,,,,1,,0,,,,,0,,,,,1,1400.0,5.0,2.0,2.5,,1,,665.0,,,,15.0,19.0,,Spring Street,132.0,1,1,1,1,1,,14,,0,,,,2018-06-11 13:48:08.62731+00,769.0,2018-06-11 13:48:17.669708+00,2018-06-22 15:18:25.791942+00,769.0,769.0,2117.42312081276,2018-07-18 09:51:23.92018+00,,,0101000020E6100000FFFFFF3F898052C0020000E0C15C4440,0,,2,-74.0083770751953,40.724666595459,-3013.9664816583395
