user_id,item_id,rating,timestamp
646,258,3,888528417
480,183,4,891208651
258,751,5,885700946
840,855,4,891205093
712,625,3,874956516
407,447,3,876338249
343,568,1,876406640
838,128,4,887066724
693,708,3,875483049
345,312,3,884900709
181,122,2,878963276
417,111,3,879647768
417,174,3,879647498
455,125,3,879109133
91,192,4,891439302
748,199,4,879455454
87,118,4,879876162
854,322,1,882811865
221,69,4,875245641
278,515,5,891295330
186,100,4,879023115
214,45,4,891543952
835,196,5,891033173
883,1448,5,891695570
724,259,2,883757726
535,603,4,879617613
342,192,4,875320082
684,67,3,878762144
831,326,4,891354275
648,685,5,882211924
810,338,4,891873660
823,222,3,878438179
434,406,3,886725027
280,742,4,891701249
771,98,1,880659990
49,581,3,888068143
234,552,2,892336322
454,606,2,881960330
94,328,3,891724990
716,605,3,879796215
807,172,5,892528515
234,1450,3,892335213
913,4,4,874786460
303,1034,1,879544184
577,655,4,880474394
489,339,3,891448428
150,93,4,878746889
500,83,4,888538350
401,473,1,891034050
843,208,3,879446716
553,181,4,879948695
903,147,3,891031178
91,210,5,891439208
548,539,2,891415257
756,138,2,874830864
397,665,3,885349348
618,969,3,891307889
493,751,5,884129793
83,546,4,887665549
627,431,4,879531302
8,222,5,879362356
535,58,5,879618502
256,36,3,882165269
249,212,4,879572890
804,993,2,879441236
643,432,5,891449771
430,9,3,877225726
655,1268,3,892914357
188,877,2,875071361
417,473,2,879646860
406,130,3,879540147
489,687,3,891445439
694,517,4,875727926
44,89,5,878347315
232,172,4,888549412
418,899,5,891282706
363,42,2,891495070
901,216,4,877132578
938,871,2,891356549
655,2,3,888474138
435,616,2,884133284
5,243,1,878844164
227,14,4,879035463
860,732,4,885991129
880,38,3,880168411
751,89,3,889132966
392,50,5,891038110
621,65,3,885596944
378,806,4,880045760
634,476,3,875729668
28,286,3,881955018
699,271,3,880695324
13,880,3,882140966
782,533,2,891500151
632,201,4,879457641
435,597,3,884133284
445,245,2,891035830
347,699,1,881654480
829,845,3,891990650
724,271,2,883757834
94,997,4,891723190
654,118,2,887863914
677,845,3,889399327
751,597,2,889299290
5,412,3,875635416
913,462,3,881037459
553,45,4,879948732
18,753,4,880129816
916,90,3,880845115
373,402,4,877105730
821,1197,5,874792889
275,174,4,875155257
782,1589,3,891500028
764,278,4,876243343
588,82,5,890024829
585,1501,4,891284393
670,144,4,877975285
354,98,3,891218312
611,887,2,891636125
291,238,5,874871736
299,111,3,877878184
86,259,4,879570423
913,222,3,881037459
592,291,3,882609008
234,102,2,892335616
148,114,5,877016735
201,1010,3,884140579
184,203,3,889908571
405,923,2,885549464
604,164,4,883668175
435,351,2,887509368
864,708,3,888889863
804,95,2,879447476
668,13,4,881591075
181,1317,1,878962086
737,180,4,884314644
798,482,3,875638884
416,307,1,889907392
435,271,4,884130671
328,68,3,885048198
796,36,1,893047967
19,655,3,885412723
425,265,3,878738643
92,450,2,875907134
561,345,4,885806823
271,1091,4,885849648
690,127,4,881178213
606,123,3,878143605
435,432,3,884132968
95,141,4,888954631
897,498,5,879990683
746,403,4,885075337
255,219,5,883216544
5,95,4,875721168
465,283,3,883530560
303,928,3,879485589
541,781,5,883866093
613,176,5,891227237
185,237,4,883526268
548,405,4,891415643
508,451,3,883777281
497,66,3,879362720
5,172,5,875636130
59,651,5,888204997
489,313,4,891362740
409,733,4,881109264
406,69,4,879446748
734,498,4,891022938
518,1028,3,876824266
393,507,2,889554859
346,180,5,874947958
890,1065,3,882402949
856,690,4,891489356
405,776,1,885549094
756,566,4,874830168
868,121,2,877111542
553,487,5,879948996
727,227,4,883710974
655,96,3,887651060
650,151,3,891387418
450,584,5,882397223
409,100,5,881107992
429,502,3,882385543
181,24,1,878962866
455,511,5,879110971
8,258,5,879361482
429,1438,1,882385705
115,185,5,881171409
174,396,1,886515104
393,132,2,887746207
291,427,4,874868304
299,522,3,877880522
292,499,5,881105245
468,82,5,875292320
887,369,5,881378896
90,60,4,891385039
532,1470,5,888630402
121,313,5,891390013
693,1135,3,875482689
805,71,3,881695560
332,1218,5,887939171
495,98,5,888632943
661,216,5,876017933
451,995,1,879012721
417,208,3,879648026
500,170,5,883874446
711,845,4,879991247
671,559,4,884338399
405,1563,1,885549635
328,1217,3,885049790
374,779,3,880939186
236,717,3,890117409
286,778,5,877534025
560,1016,3,879976216
370,613,2,879434587
618,49,3,891309514
374,234,4,880396256
528,173,5,886101610
595,151,5,886921475
833,344,4,888536031
75,508,4,884050102
671,66,5,884204727
373,941,4,877105563
321,193,3,879441178
847,98,4,878940067
271,516,4,885849447
293,139,3,888908088
474,89,5,887924425
416,739,5,893212896
479,986,1,879460648
795,552,2,883774317
489,897,2,891448565
394,28,4,880886821
566,83,4,881650148
697,118,3,882622044
44,155,3,878348947
387,153,4,886479649
484,87,5,891195746
230,420,5,880485726
59,176,5,888205574
615,269,4,879447500
109,402,4,880581344
92,200,3,875811717
489,678,4,891366693
536,199,3,882359499
380,1,4,885478218
85,95,4,879455114
399,67,3,882350899
49,627,2,888067096
429,58,4,882385090
653,684,5,878854247
114,195,4,881260861
484,468,5,891194886
504,121,4,887831642
669,479,5,891260806
934,195,4,891191600
782,286,2,891497906
393,223,4,887746119
328,657,4,885046134
22,455,5,878886479
430,151,4,877225516
794,109,4,891035941
707,419,3,886285968
764,111,4,876243595
328,582,5,885045844
399,554,3,882348592
916,385,3,880844834
236,659,3,890116599
939,756,5,880261532
782,1534,2,891500194
313,484,5,891016193
145,312,3,885622510
746,231,2,885075476
541,1053,3,883865317
676,50,5,892686083
892,144,5,886609179
535,517,4,879617977
593,478,5,875660788
588,724,2,890015648
569,277,2,879794385
71,514,4,877319567
489,881,2,891447586
698,1021,1,886367615
476,209,4,883364218
256,185,5,882164696
425,443,2,878738956
868,452,2,877111394
452,856,4,885817937
581,181,3,879641787
235,511,5,889655162
629,98,5,880117254
363,151,4,891497076
26,1011,3,891371597
548,315,3,891415258
593,88,4,875672874
321,50,4,879438793
880,383,3,880243147
682,85,3,888521833
648,746,4,884881524
919,1119,3,875373824
870,684,3,879714246
137,327,4,881432671
654,3,3,887864071
213,234,4,878955373
456,419,4,881374124
97,408,5,884238652
890,230,3,882404947
633,1046,4,877212085
64,731,3,889739648
374,96,4,880938870
200,755,5,884129729
200,802,4,884130485
10,50,5,877888545
49,546,1,888069636
716,481,4,879795025
870,188,5,875050672
438,866,5,879868529
797,687,2,879439190
181,284,2,878962996
82,603,5,878769479
336,383,1,877758935
31,124,4,881548110
23,603,4,874785448
867,22,5,880078424
940,164,2,885921915
381,134,5,892696347
64,527,4,879365590
615,792,4,879448632
124,11,5,890287645
936,1129,5,886833795
325,98,4,891478079
455,237,3,879109923
311,22,4,884364538
476,343,4,883365634
455,1034,2,879110767
682,280,3,888517740
412,202,3,879717016
193,29,3,889126055
61,327,2,891206407
472,78,1,875982967
416,721,3,886317540
394,763,3,881058929
288,1065,4,886373474
717,591,4,884642297
19,325,4,885412251
329,705,3,891656347
181,103,1,878962586
817,748,4,874815649
344,151,5,884899719
92,405,2,875644795
387,1110,2,886483009
936,251,4,886832134
409,165,4,881107410
95,542,2,888954039
619,11,2,885954019
95,208,4,879198353
99,123,3,885678997
294,350,4,889241426
912,197,5,875966429
738,173,5,875350012
653,447,2,880606620
404,689,2,883790585
526,276,4,885682477
76,286,5,875027206
790,158,2,885157797
109,413,3,880572382
655,1005,4,887474605
805,212,3,881696729
436,92,3,887770115
766,53,4,891310281
501,273,4,883347975
229,882,4,891633029
716,180,3,879794815
320,241,4,884750968
325,357,4,891477957
2,274,3,888551497
672,25,5,879789056
487,210,4,883529505
851,304,3,877831020
312,265,1,891698696
380,222,3,885478519
307,257,5,875645340
545,890,2,880347690
435,38,2,884133509
569,14,4,879793948
660,328,3,891197585
295,794,4,879518978
111,269,5,891679692
207,1272,3,879132830
91,265,5,891439018
663,815,4,889492759
896,392,3,887160187
875,923,5,876465370
85,82,3,879454633
782,1652,1,891500230
378,200,3,880045681
683,626,3,893286550
899,356,2,884122087
85,79,3,879453845
550,15,5,883426027
536,2,4,882360227
290,527,4,880474590
853,307,1,879364744
417,134,4,879647196
776,607,4,892920221
800,1047,3,887646804
751,216,4,889133602
382,258,2,875945173
763,375,2,878923513
267,238,4,878971629
788,172,3,880869687
745,923,3,880123720
384,289,5,891283502
383,1063,5,891192888
257,116,3,879029742
463,985,1,877386923
373,259,5,877098041
639,280,3,891240868
405,54,2,885546379
869,116,4,884490892
44,448,2,878348547
456,265,3,881374048
851,318,5,891961664
99,300,4,885678397
299,176,4,880699166
428,332,4,885943749
868,23,5,877104949
82,513,4,878769334
435,831,2,884134677
907,86,5,880160162
470,293,4,879178455
666,519,4,880139205
876,604,5,879428406
288,22,5,886374286
702,271,1,885767534
94,646,5,885873006
844,258,4,877381147
43,403,4,883956305
193,333,1,889123039
122,736,4,879270606
45,237,4,881008636
379,47,5,880740461
561,514,4,885807713
354,582,4,891217897
151,628,5,879528674
126,326,2,887853919
373,110,3,877104086
336,257,4,877759730
16,208,5,877727054
385,293,3,879439728
538,162,3,877363863
559,257,3,891035466
884,949,2,876860604
275,946,3,875154535
82,183,3,878769848
938,477,1,891356702
390,304,5,879693561
643,162,3,891448436
83,739,5,880308141
499,539,1,885598827
762,332,1,878718996
62,174,4,879374916
593,144,4,875660569
466,181,4,890284857
426,646,3,879444787
137,300,5,881432524
768,248,3,883834705
729,338,1,893286373
457,370,3,882396133
564,302,3,888718415
423,690,4,891394832
650,480,5,891371090
870,1118,3,881001249
793,148,4,875104498
334,1172,3,891545852
544,258,3,884795135
405,793,1,885547313
62,528,5,879375080
342,175,5,874984207
894,271,2,880993335
268,27,4,875744136
747,302,5,888638091
501,181,4,883347857
222,210,4,878184338
613,297,5,891227338
334,1312,4,891628832
344,198,5,884814507
508,144,3,883767728
453,188,4,877554466
334,512,4,891547148
883,647,5,891717319
130,367,4,875801369
313,496,5,891014753
432,315,5,889415763
389,199,5,880165388
594,237,3,874784095
532,938,3,892519553
207,203,3,877124625
130,257,4,874953665
429,796,3,882386601
611,300,5,891636244
487,273,5,883443504
417,574,2,879649428
393,402,3,889730187
569,508,3,879793785
452,76,4,875562410
672,476,5,879789462
561,890,1,885807080
608,443,5,880405824
90,498,5,891383173
554,98,5,876550491
673,315,5,888786942
428,751,5,885943818
601,840,2,876347599
308,48,4,887736880
405,1474,1,885547645
892,477,4,886609551
776,603,4,891628599
467,762,3,879532478
788,286,5,880867372
919,289,3,875288164
923,322,4,880387130
871,1386,3,888193136
468,286,4,875279126
854,22,2,882813691
660,123,2,891198109
711,402,4,879993674
256,96,5,882164444
144,196,4,888105743
546,322,4,885139921
405,702,1,885547407
258,289,2,885701004
442,56,5,883388237
870,640,3,886883147
712,143,5,874957306
705,588,3,883427640
453,25,4,877552872
574,750,3,891278962
363,472,1,891498469
557,327,3,882458785
881,1124,4,876538627
881,679,1,876539129
342,1057,2,875318783
476,42,4,883364295
445,272,3,890988205
181,678,2,878961369
99,338,4,885678539
58,1048,1,892242190
700,169,3,884493862
844,431,4,877387825
757,1035,2,888469113
452,1403,1,875875272
661,515,5,876017294
399,382,3,882344134
615,22,4,879448797
548,1011,2,891415746
472,174,5,875981595
399,219,3,882345454
847,99,2,878940013
828,306,3,891033342
621,235,3,880738142
892,28,4,886607845
478,393,4,889397306
537,95,1,886030891
863,683,1,889289241
731,204,4,886184682
429,380,3,882387576
69,222,3,882072956
201,737,2,884112077
774,576,1,888557520
13,871,2,882141924
450,504,5,882377590
640,202,5,874778366
630,1047,4,885667200
653,1139,3,880153145
548,1051,4,891415677
457,559,4,882398054
334,740,3,891548678
145,692,2,885557505
866,321,3,891221302
918,143,4,891988726
56,265,4,892676314
380,744,3,885480144
344,137,5,884814668
197,538,3,891409535
60,132,4,883325944
398,58,4,875717106
786,161,4,882843534
6,482,4,883601203
691,243,1,875542944
930,137,2,879535734
872,288,5,888478743
823,715,5,878439065
99,413,3,885679299
256,7,4,882151017
637,149,2,882901356
457,190,5,882396602
539,155,4,879788480
399,143,5,882344638
13,527,5,882140252
92,1090,3,875907079
535,16,4,879618532
676,295,1,892686220
542,204,3,886532762
18,714,4,880130334
464,270,4,878354762
524,541,1,884702593
399,566,4,882344871
840,8,5,891208958
417,161,3,879647519
923,125,4,880388289
92,986,2,890251716
301,420,3,882077285
244,238,5,880606118
595,929,2,886921722
313,8,3,891014551
907,764,4,880159113
417,669,2,880953014
41,516,5,890687242
868,222,3,877108989
405,1194,1,885546201
508,269,4,883766931
682,552,3,888520977
593,468,3,886193438
457,155,4,882550065
756,622,3,874830790
110,82,4,886988480
37,127,4,880930071
724,338,3,883758119
87,433,3,879876702
489,1293,5,891446623
566,707,4,881650442
864,44,4,888890144
836,89,4,885754029
561,174,4,885808053
312,186,3,891699491
314,934,4,877887155
269,167,1,891451648
297,245,3,874954060
671,1303,3,884036365
567,659,4,882426508
13,418,2,882398763
532,95,5,893118711
830,651,4,891561737
805,96,4,881694713
253,685,2,891628884
524,13,4,884323551
271,237,4,885847763
587,343,4,892871337
145,831,1,888398329
608,568,5,880406032
506,418,4,874874055
405,1178,1,885547690
937,268,1,876762200
92,823,4,875654846
145,635,4,875272349
592,268,5,882607286
698,25,2,886367917
862,56,3,879305204
887,9,2,881378118
127,343,5,884364151
435,264,3,884130671
849,633,5,879695420
860,70,5,885991040
409,680,1,881105677
587,347,3,892871223
862,214,3,879304834
900,478,2,877833923
279,25,5,875295736
655,903,3,887425070
586,551,2,884061189
313,480,5,891013742
5,204,4,875636675
254,142,3,886474489
707,1530,3,886288356
224,731,4,888103872
108,931,2,879880190
327,1075,4,887822832
710,172,4,882064283
443,39,1,883505492
330,501,5,876546719
11,405,3,891904016
246,831,1,884924025
554,202,4,876232956
59,265,4,888205410
559,73,4,891035812
25,501,3,885852301
655,631,4,887473570
736,50,3,878708579
922,715,3,891452354
325,2,1,891478772
10,134,5,877889131
650,630,5,891371061
343,274,3,876403443
130,418,5,875801631
334,462,4,891628832
804,433,4,879444714
788,1303,3,880871577
60,218,4,883327538
883,204,4,891694182
622,181,5,882592041
201,591,3,884140307
293,578,2,888907913
94,738,2,891723558
938,1254,1,891357019
328,176,5,885046052
405,1317,1,885549746
629,223,5,880117813
26,222,3,891371369
370,603,5,879435244
320,77,3,884751246
266,100,5,892257865
462,237,5,886365387
454,135,2,888266433
58,198,3,884305123
870,381,3,889409590
635,268,5,878878654
72,96,5,880037203
416,283,5,893213796
160,832,1,876770673
399,239,3,882344553
244,746,3,880606180
269,13,4,891446662
500,133,3,883875681
793,257,4,875103901
187,186,4,879465308
325,93,4,891478627
806,210,5,882387520
378,575,3,880334409
588,751,3,890014887
253,747,3,891628501
843,416,2,879448352
455,515,4,878585775
902,306,4,879463212
748,496,4,879454455
191,328,3,891562090
496,222,3,876064290
198,652,3,884209569
645,433,4,892054906
194,1220,3,879524790
275,451,3,880315170
829,313,4,891204191
416,70,5,893213019
536,183,3,882359455
234,1184,2,892079237
886,12,5,876031279
916,960,4,880844861
843,195,4,879444711
406,602,3,882480865
454,117,3,888267343
230,125,5,880485090
501,829,3,883348656
416,15,4,876697017
238,220,3,883576560
174,269,5,886432811
167,235,3,892737972
814,145,2,885411749
453,151,3,877552970
150,291,4,878746764
514,796,4,876067205
500,425,4,883874413
795,747,3,883252630
336,796,3,877758035
466,2,1,890284819
894,345,4,884036815
556,327,5,882135508
402,276,5,876267014
267,231,4,878973153
746,128,3,885075211
136,15,4,882693723
930,153,2,879535685
883,207,3,891693012
629,317,4,880117430
34,990,5,888602808
881,215,3,876538726
30,258,5,885941156
244,1047,2,880605264
264,525,5,886122508
595,181,5,886921199
816,342,4,891711519
679,588,3,884487825
308,23,5,887737293
233,371,5,880190399
437,425,4,880141374
196,242,3,881250949
178,655,4,882827247
164,121,5,889402203
215,218,3,891436607
758,705,5,881976203
454,56,3,888267590
193,508,4,889125319
186,288,1,879022858
496,10,5,876064845
805,1157,5,881696124
268,200,4,875309459
745,79,3,880123540
65,185,4,879218449
805,946,2,881695591
521,22,4,884477677
430,137,3,877225433
81,596,3,876533824
363,32,2,891496667
220,682,4,881198014
608,1183,1,880405484
87,1188,2,879876110
837,250,2,875722104
380,753,4,885479082
178,607,3,882826347
174,276,5,886433862
77,100,3,884732716
921,215,4,879380677
899,135,4,884121857
746,82,4,885075337
815,705,5,878693183
577,111,4,880470604
588,423,3,890015649
279,1052,4,890451408
535,30,4,879617531
758,820,4,882054112
305,480,5,886322758
16,286,2,877716993
591,66,2,891031526
655,529,4,887428965
796,78,3,893219254
181,1289,1,878962866
405,958,1,885549590
538,121,3,877110209
92,1213,2,875907079
151,199,3,879524563
833,591,2,875036139
504,416,4,887910294
609,319,1,886895516
256,1208,3,882164927
634,235,3,875729825
227,273,3,879035206
373,414,3,877104259
496,961,2,876070655
380,435,3,885479124
279,489,2,888430298
313,192,3,891015011
364,990,4,875931478
60,496,4,883326682
593,174,4,875660546
625,705,3,891262983
580,294,4,884124337
299,73,2,889503265
139,1233,5,879537844
548,504,5,891044482
275,662,3,880315170
311,403,4,884365889
927,866,4,879181621
461,682,1,885355705
705,797,4,883428258
21,319,2,874950889
561,1024,3,885806883
790,232,4,885156773
515,300,5,887658975
664,31,4,876526555
298,200,3,884183063
108,181,3,879879985
460,9,3,882912150
846,401,5,883949643
450,497,5,882374422
727,121,4,883709518
293,751,3,888904180
210,290,4,887730813
606,7,4,878143509
330,195,3,876546694
402,181,4,876266860
5,379,3,875720814
310,845,5,879436534
919,895,4,885059623
757,151,4,888444684
373,465,4,877104202
216,129,4,880232615
561,209,4,885807369
804,748,4,879440700
206,361,1,888180082
770,118,4,875973080
887,218,5,881381471
553,523,4,879948508
312,478,5,891698664
181,1288,1,878962349
782,908,3,891498322
167,831,3,892738141
683,323,3,893283903
450,299,2,889568793
70,993,3,884064688
747,134,5,888640180
615,238,3,879449044
686,173,5,879546847
328,399,2,885049405
397,22,4,885349476
201,238,3,884113343
545,98,5,879899861
486,20,3,879875069
533,98,4,879438543
90,517,3,891384789
265,471,4,875320302
501,237,4,883348011
716,559,2,879796846
487,1,5,883443504
269,15,2,891446348
707,52,3,886287268
472,252,4,875978191
181,301,2,878961303
665,181,4,884291936
394,210,4,880888689
498,100,3,881955291
790,298,5,884461849
537,749,2,886028544
360,10,5,880354624
632,419,4,879457903
441,9,4,891035528
311,177,5,884364764
334,521,4,891548835
63,1,3,875747368
119,751,3,886175361
29,306,4,882820730
580,286,4,884124750
741,478,5,891456741
314,95,5,877888168
790,762,5,884462105
883,919,4,891692713
748,69,4,879454849
101,281,2,877136842
807,318,5,892528062
46,332,4,883611482
20,866,1,879668583
48,647,4,879434819
537,921,3,886031074
500,25,3,883865755
271,191,5,885848448
330,708,3,876545598
374,820,4,882158327
102,515,1,888801316
437,174,5,880140122
267,121,3,878970681
573,192,4,885844535
781,878,1,879633752
171,270,4,891034835
779,117,4,875503280
803,990,2,880054792
292,855,5,881105373
295,181,4,879517860
57,866,3,883697915
789,249,3,880332296
518,405,5,876823926
234,215,3,892079722
611,306,5,891636152
416,339,5,893214225
399,56,3,882346649
773,792,4,888539471
385,871,1,879440986
249,1073,4,879640918
321,224,3,879439733
749,568,4,878848098
562,357,1,879195125
210,154,4,887730341
5,411,1,875635431
752,346,4,891207983
271,405,2,885848179
363,408,5,891494865
705,222,5,883427318
796,393,4,893218933
267,449,3,878973358
450,190,4,882373385
500,660,2,883874835
833,204,1,875039255
379,616,2,890464337
889,514,1,880178158
899,228,3,884121572
158,96,4,880134332
782,324,2,891498381
790,959,3,885156686
330,470,5,876546267
234,524,3,892079910
6,529,4,883601459
291,741,5,874834481
81,280,4,876534214
405,96,3,885544881
148,181,5,877399135
230,100,4,880485856
487,100,5,883442105
450,118,3,882395166
844,471,3,877381736
932,1573,4,891249239
592,680,1,882607690
123,143,5,879872406
454,174,4,888266643
280,29,3,891701852
497,62,4,879310913
301,7,4,882074236
758,39,2,881974931
392,58,4,891038433
17,471,2,885272779
361,12,4,879441214
181,929,1,878963122
130,355,4,888211731
181,299,1,878961749
38,97,5,892430369
379,208,4,880525214
405,955,1,885549308
121,509,5,891388145
593,451,3,875672999
634,124,3,875728913
457,164,4,882547645
867,174,5,880078991
416,378,5,893212896
429,806,2,882384950
365,272,4,891303357
435,679,3,884133372
312,428,3,891698424
451,881,4,879012721
1,25,4,875071805
339,178,5,891033310
262,292,4,879961282
271,610,3,885848584
665,298,3,884292654
239,135,5,889178762
234,510,4,892079840
476,1188,2,883364780
326,565,3,879877470
311,276,4,884963282
592,919,5,882608061
563,301,4,880506234
28,79,4,881961003
835,127,4,891032536
13,541,1,882397650
682,520,4,888519725
234,228,3,892079190
286,275,4,875807074
889,71,3,880180849
417,72,4,879649107
72,530,4,880037164
525,412,2,881086757
854,135,4,882813933
758,143,5,881975314
941,298,5,875048887
370,210,3,879434745
733,762,4,879535847
886,496,4,876031952
184,241,3,889909812
705,161,5,883428028
206,362,1,888180018
919,1101,5,875373470
851,109,4,875730379
178,284,4,888514680
608,44,4,880406469
59,672,5,888206015
57,477,4,883697655
484,235,2,881450160
90,42,4,891384885
75,864,4,884049876
689,410,1,876676293
92,679,4,875660468
303,866,2,879485277
864,735,5,888886882
158,435,5,880134407
409,338,3,881104916
201,697,4,884140115
261,410,5,890456142
117,249,4,880125911
194,4,4,879521397
297,659,4,881708055
8,50,5,879362124
559,508,3,891034209
891,15,4,891638780
659,199,4,891383965
256,220,3,882151690
297,265,3,875239454
392,495,3,891038401
409,156,2,881108715
916,831,1,880843864
643,249,3,891446323
863,901,1,889288972
872,1061,4,888479701
251,222,4,886272547
88,286,5,891037111
437,197,5,880141962
790,215,2,885157797
560,108,1,879976988
749,1092,3,878850703
833,64,3,875039204
460,744,3,882912261
843,96,3,879444711
927,404,4,879197692
63,15,3,875747439
788,148,3,880869215
398,367,3,875717020
611,1243,3,891636244
782,301,3,891498139
407,642,2,875045627
181,932,1,878963121
918,199,3,891986846
448,1176,2,891887393
239,1065,5,889181015
435,1401,4,884131868
666,516,5,880139348
73,894,1,888625592
497,1157,2,879362178
223,411,1,891550005
716,357,5,879795762
87,514,4,879876672
537,132,3,886031074
353,331,4,891401992
299,511,4,878192311
323,150,4,878739568
201,27,3,884140891
916,216,4,880844312
184,780,4,889913254
197,1419,2,891410124
66,286,1,883601089
601,168,5,876350944
785,56,4,879438920
514,511,3,886189990
85,1018,4,882995668
887,697,1,881380623
329,185,3,891656347
214,100,4,891542986
479,108,4,879460424
655,21,2,888685787
26,321,3,891347949
195,313,5,883688297
70,79,4,884149453
748,421,4,879454630
280,233,4,891702049
295,99,4,879517741
625,961,4,891962917
717,748,3,884641884
515,313,4,887658604
389,217,3,880088774
194,944,2,879551999
545,434,3,884134177
916,175,4,880845011
880,790,3,880175050
585,1512,5,891283000
9,402,4,886959343
286,742,5,877530860
844,568,4,877387964
496,651,2,876065610
559,322,4,891034987
189,423,5,893265796
846,80,4,883949594
836,875,1,885753752
88,880,3,891037466
184,715,4,889909590
102,840,2,888802508
291,240,4,874833726
385,719,2,879447136
59,135,5,888204758
563,210,4,880507483
659,188,3,891384606
541,99,4,883874717
326,554,3,879877005
394,42,4,880887152
491,237,3,891187226
526,919,3,885682400
5,423,4,875636793
59,71,3,888205574
142,288,3,888639837
13,750,5,883670552
626,328,1,878771505
690,98,5,881179196
378,1074,3,880332802
230,427,5,880484501
380,664,3,885479415
295,227,4,879517635
798,1297,3,875916505
504,972,3,887910552
96,525,2,884402860
524,1073,5,884635287
733,13,3,879535694
104,330,1,888442530
296,294,1,884196374
210,257,5,887730789
313,204,4,891014401
825,125,5,880755942
497,386,2,879363111
307,210,2,877123746
650,233,2,891370243
741,280,3,891458403
416,1160,4,876697760
508,528,5,883777430
727,163,4,883711550
854,423,4,882813963
753,50,4,891401902
453,53,3,877561894
251,125,4,886272346
880,1224,3,880242632
76,1155,2,882607017
929,271,2,880817603
830,648,5,891464148
324,293,4,880575714
552,620,3,879222738
600,82,5,888451583
588,934,4,890030736
293,924,2,888904814
201,4,4,884111830
18,214,4,880132078
332,406,3,887938601
682,729,3,888518035
823,164,3,878437658
917,285,4,882911122
280,92,3,891700366
393,73,4,887746206
303,1157,2,879543711
342,581,3,875320037
62,827,2,879373421
7,559,5,891354882
82,424,1,878768811
774,193,5,888556746
497,185,3,879361802
387,194,3,886480206
665,866,3,884290676
535,221,3,879618700
715,318,5,875963867
677,300,5,889398960
92,707,4,875653162
305,735,4,886324128
25,604,4,885852008
315,238,5,879821003
358,512,5,891269511
467,327,4,879532164
332,928,5,887938706
504,699,4,887838573
385,1428,4,879447181
682,358,3,888518450
457,258,5,882392853
355,300,4,879486529
330,443,4,876546377
144,262,3,888103444
189,4,5,893265741
445,979,2,891200272
606,96,5,880925074
373,729,4,877099263
42,72,3,881108229
513,252,5,885063549
422,561,3,879744143
234,202,3,892079585
119,83,4,886176922
221,118,1,875244940
136,127,5,882693404
496,288,2,876063810
326,22,4,879874989
591,8,3,891031203
521,208,3,885253562
445,271,1,891199458
391,603,5,877398991
71,89,5,880864462
345,93,4,884991191
447,31,4,878856526
778,582,1,891232769
545,174,4,879899125
181,871,2,878963168
96,182,4,884402791
939,818,3,880262057
159,333,5,893255761
682,570,2,888517948
378,631,4,880045652
222,654,3,878184087
907,1047,5,881030348
630,120,4,885667678
774,258,1,888555792
5,441,1,875720830
536,69,5,882359938
184,258,3,889906882
279,740,3,875736276
171,313,4,891034835
392,705,5,891038433
197,176,5,891409798
619,233,4,885954158
520,690,5,885168677
634,1284,3,875729794
172,463,4,875537502
62,22,4,879373820
561,428,4,885810084
586,240,3,884066799
828,1073,4,891036630
535,708,5,879618777
387,7,5,886479528
551,658,5,892783559
405,31,1,885548579
455,471,4,879109692
229,316,1,891632347
883,286,3,891691654
536,188,3,882359755
269,268,5,891446132
507,319,3,889964074
506,1046,4,874874396
577,427,4,880474715
293,471,3,888904884
177,12,5,880130825
431,689,3,881127786
820,748,1,887955223
487,260,2,883441026
151,73,4,879528909
662,6,5,880571006
224,15,4,888103611
305,210,3,886323006
625,50,5,891273543
275,101,4,875154535
327,327,3,887737402
265,181,2,875320180
889,979,3,880177435
930,1315,3,879534692
896,518,3,887159234
387,81,3,886483906
387,23,2,886479528
274,319,5,878944379
883,952,3,891916924
749,484,5,881073043
293,3,2,888905399
556,187,5,882136396
277,302,4,879544201
636,283,3,891448916
264,671,4,886122261
661,304,2,886829961
59,73,4,888206254
429,151,5,882386870
846,195,4,883948141
343,197,4,876404836
95,405,3,879194159
796,58,3,892675605
545,419,3,884134177
200,929,4,876042979
514,306,4,876672606
757,449,3,888466782
320,27,3,884749384
230,172,4,880484523
158,79,4,880134332
293,1228,1,888908041
616,315,4,891224447
381,15,2,892697358
821,98,5,874793847
784,332,4,891387812
599,260,1,880951113
468,273,2,875280499
862,823,4,879303869
268,205,5,875309859
497,413,3,879362292
271,642,5,885849231
160,129,4,876768828
222,218,5,878182370
276,364,3,877935377
80,87,4,887401307
394,161,4,880888850
668,355,2,890349190
860,508,4,885991076
470,508,5,879178932
501,1081,3,883348703
458,13,4,886394916
339,227,2,891035524
885,151,4,885716221
160,671,5,876859778
151,661,4,879524419
583,663,4,879384338
382,546,2,875946234
881,678,2,876535695
533,293,3,879191469
56,323,3,892676028
102,665,1,888802319
434,287,5,886724359
883,89,5,891696864
201,685,3,884112352
406,654,4,879445522
756,88,1,874829743
244,1107,2,880608699
332,895,5,887916385
109,223,4,880572588
756,420,4,874829373
649,181,4,891440309
746,68,4,885075337
339,160,5,891033512
881,732,5,876538465
180,939,4,877355472
288,900,5,886372155
675,463,5,889489003
493,271,1,884129823
527,50,4,879455706
343,156,4,876405857
328,177,3,885047099
92,238,5,875654159
151,1109,4,879542414
474,410,2,887915645
6,405,1,883600066
677,109,1,889399327
198,265,3,884207206
